カード番号,文字,字体数,用例数1,用例数2,用例数3,用例数4,大字典,部首,枚数
0627,揚,1 ,3 ,,,,03904,064,1 
0628,摩,1 ,40 ,,,,04009,064,1 
0629,撫,1 ,2 ,,,,04066,064,1 
0630,攝,1 ,11 ,,,,04192,064,1 
0631,放,1 ,8 ,,,,04233,066,1 
0632,故,1 ,21 ,,,,04243,066,1 
0633,教,1 ,10 ,,,,04261,066,1 
0634,救,1 ,22 ,,,,04263,066,1 
0635,散,1 ,5 ,,,,04280,066,1 
0636,敬,1 ,13 ,,,,04286,066,1 
0637,敷,1 ,4 ,,,,04296,066,1 
0638,數,1 ,17 ,,,,04298,066,1 
0639,變,1 ,20 ,,,,04319,066,1 
0640,斷,1 ,4 ,,,,04381,069,1 
0641,方,1 ,17 ,,,,04385,070,1 
0642-0643,於,1 ,95 ,,,,04389,070,2 
0644,施,1 ,17 ,,,,04391,070,1 
0645,族,1 ,2 ,,,,04412,070,1 
0646,既,1 ,5 ,,,,04442,071,1 
0647,日,1 ,19 ,,,,04446,072,1 
0648,明,1 ,45 ,,,,04485,072,1 
0649,昔,1 ,17 ,,,,04490,072,1 
0650,星,1 ,4 ,,,,04499,072,1 
0651,昧,1 ,2 ,,,,04505,072,1 
0652-0653,是,1 ,79 ,,,,04512,072,2 
0654-0656,時,1 ,124 ,,,,04523,072,3 
0657,晝,1 ,2 ,,,,04542,072,1 
0658,普,1 ,43 ,,,,04557,072,1 
0659,智,1 ,36 ,,,,04569,072,1 
0660,暗,1 ,2 ,,,,04591,072,1 
0661,曠,1 ,2 ,,,,04640,072,1 
0662,曰,1 ,9 ,,,,04650,073,1 
0663,曲,1 ,3 ,,,,04651,073,1 
0664,最,1 ,8 ,,,,04664,073,1 
0665,會,1 ,13 ,,,,04667,073,1 
0666,月,1 ,7 ,,,,04673,074,1 
0667-0668,有,1 ,100 ,,,,04674,074,2 
0669,服,1 ,8 ,,,,04679,074,1 
0670,未,1 ,11 ,,,,04711,075,1 
0671,末,1 ,3 ,,,,04712,075,1 
0672,本,1 ,3 ,,,,04713,075,1 
0673,東,1 ,2 ,,,,04765,075,1 
0674,林,1 ,17 ,,,,04803,075,1 
0675,果,1 ,8 ,,,,04806,075,1 
0676,枝,1 ,3 ,,,,04807,075,1 
0677,枯,1 ,5 ,,,,04813,075,1 
0678,枷,1 ,2 ,,,,04821,075,1 
0679,染,1 ,5 ,,,,04848,075,1 
0680,柔,1 ,2 ,,,,04849,075,1 
0681,根,1 ,17 ,,,,04922,075,1 
0682,梵,1 ,6 ,,,,05010,075,1 
0683,棘,1 ,3 ,,,,05031,075,1 
0684,業,1 ,11 ,,,,05152,075,1 
0685,極,1 ,2 ,,,,05161,075,1 
0686,榮,1 ,2 ,,,,05210,075,1 
0687,槁,1 ,3 ,,,,05226,075,1 
0688,樂,1 ,30 ,,,,05279,075,1 
0689,樓,1 ,8 ,,,,05293,075,1 
0690,樹,1 ,20 ,,,,05323,075,1 
0691,次,1 ,24 ,,,,05558,076,1 
0692,欣,1 ,3 ,,,,05561,076,1 
0693,欲,1 ,33 ,,,,05580,076,1 
0694,歌,1 ,4 ,,,,05609,076,1 
0695,歎,1 ,9 ,,,,05612,076,1 
0696,歡,1 ,19 ,,,,05639,076,1 
0697,止,1 ,3 ,,,,05641,077,1 
0698,正,1 ,18 ,,,,05643,077,1 
0699-0700,此,1 ,83 ,,,,05644,077,2 
0701,歳,1 ,3 ,,,,05666,077,1 
0702,歸,1 ,3 ,,,,05676,077,1 
0703,死,1 ,13 ,,,,05686,078,1 
0704,殊,1 ,5 ,,,,05717,078,1 
0705,殷,1 ,2 ,,,,05795,079,1 
0706,殺,1 ,3 ,,,,05796,079,1 
0707,殿,1 ,6 ,,,,05809,079,1 
0708,毀,1 ,4 ,,,,05812,079,1 
0709,母,1 ,11 ,,,,05834,080,1 
0710,毒,1 ,4 ,,,,05839,080,1 
0711,毘,1 ,20 ,,,,05845,081,1 
0712,毛,1 ,8 ,,,,05850,082,1 
0713,民,1 ,3 ,,,,05935,083,1 
0714,水,1 ,8 ,,,,05952,085,1 
0715,求,1 ,12 ,,,,05964,085,1 
0716,汝,1 ,27 ,,,,05983,085,1 
0717,池,1 ,14 ,,,,05986,085,1 
0718,決,1 ,2 ,,,,06003,085,1 
0719,沒,1 ,3 ,,,,06023,085,1 
0720,沙,1 ,4 ,,,,06031,085,1 
0721,河,1 ,3 ,,,,06045,085,1 
0722,治,1 ,5 ,,,,06055,085,1 
0723-0724,法,1 ,59 ,,,,06074,085,2 
0725,波,1 ,6 ,,,,06086,085,1 
0726,洛,1 ,2 ,,,,06123,085,1 
0727,洽,1 ,2 ,,,,06147,085,1 
0728,流,1 ,8 ,,,,06151,085,1 
0729,浮,1 ,16 ,,,,06175,085,1 
0730,海,1 ,22 ,,,,06182,085,1 
0731,淨,1 ,38 ,,,,06272,085,1 
0732,深,1 ,10 ,,,,06285,085,1 
0733,清,1 ,19 ,,,,06290,085,1 
0734,渇,1 ,3 ,,,,06338,085,1 
0735,滅,1 ,11 ,,,,06432,085,1 
0736,滿,1 ,21 ,,,,06476,085,1 
0737,演,1 ,6 ,,,,06490,085,1 
0738,澤,1 ,2 ,,,,06603,085,1 
0739,濁,1 ,7 ,,,,06617,085,1 
0740,濟,1 ,5 ,,,,06641,085,1 
0741,炬,1 ,2 ,,,,06816,086,1 
0742-0744,無,1 ,103 ,,,,06872,086,3 
0745,然,1 ,13 ,,,,06885,086,1 
0746,照,1 ,10 ,,,,06918,086,1 
0747,煩,1 ,7 ,,,,06921,086,1 
0748,熏,1 ,3 ,,,,06941,086,1 
0749,熟,1 ,2 ,,,,06949,086,1 
0750,燈,1 ,9 ,,,,06971,086,1 
0751-0753,爲,1 ,103 ,,,,07032,087,3 
0754,父,1 ,7 ,,,,07035,088,1 
0755,爾,1 ,36 ,,,,07043,089,1 
0756,牙,1 ,3 ,,,,07065,092,1 
0757,牢,1 ,4 ,,,,07076,093,1 
0758,物,1 ,7 ,,,,07080,093,1 
0759,特,1 ,2 ,,,,07086,093,1 
0760,猛,1 ,2 ,,,,07180,094,1 
0761,猶,1 ,6 ,,,,07203,094,1 
0762,獄,1 ,7 ,,,,07212,094,1 
0763,獲,1 ,6 ,,,,07241,094,1 
0764,率,1 ,3 ,,,,07259,095,1 
0765-0767,王,1 ,147 ,,,,07262,096,3 
0768,現,1 ,42 ,,,,07304,096,1 
0769,琉,1 ,2 ,,,,07308,096,1 
0770,瑞,1 ,4 ,,,,07346,096,1 
0771,璃,1 ,2 ,,,,07366,096,1 
0772,甚,1 ,4 ,,,,07457,099,1 
0773-0777,生,1 ,222 ,,,,07461,100,5 
0778,由,1 ,9 ,,,,07479,102,1 
0779,男,1 ,50 ,,,,07483,102,1 
0780-0781,界,1 ,52 ,,,,07501,102,2 
0782,畏,1 ,3 ,,,,07503,102,1 
0783,留,1 ,2 ,,,,07508,102,1 
0784,畢,1 ,2 ,,,,07520,102,1 
0785,異,1 ,6 ,,,,07530,102,1 
0786,當,1 ,30 ,,,,07535,102,1 
0787,疑,1 ,2 ,,,,07559,103,1 
0788,疾,1 ,3 ,,,,07591,104,1 
0789,病,1 ,8 ,,,,07598,104,1 
0790,癡,1 ,5 ,,,,07685,104,1 
0791,發,1 ,17 ,,,,07707,105,1 
0792,白,1 ,10 ,,,,07709,106,1 
0793,百,1 ,29 ,,,,07710,106,1 
0794-0795,皆,1 ,57 ,,,,07717,106,2 
0796,皮,1 ,3 ,,,,07739,107,1 
0797,益,1 ,6 ,,,,07759,108,1 
0798,盛,1 ,5 ,,,,07770,108,1 
0799,盜,1 ,3 ,,,,07771,108,1 
0800,盡,1 ,10 ,,,,07779,108,1 
0801,盧,1 ,7 ,,,,07785,108,1 
0802,真,1 ,4 ,,,,,109,1 
0803,目,1 ,5 ,,,,07790,109,1 
0804,相,1 ,32 ,,,,07801,109,1 
0805,眷,1 ,8 ,,,,07839,109,1 
0806,眼,1 ,4 ,,,,07843,109,1 
0807-0809,衆,1 ,125 ,,,,07844,109,3 
0810,瞋,1 ,3 ,,,,07878,109,1 
0811,瞻,1 ,8 ,,,,07907,109,1 
0812,M23523,1 ,6 ,,,,,109,1 
0813,知,1 ,41 ,,,,07941,111,1 
0814,短,1 ,5 ,,,,07948,111,1 
0815,破,1 ,3 ,,,,07986,112,1 
0816,礙,1 ,6 ,,,,08077,112,1 
0817,礫,1 ,3 ,,,,08086,112,1 
0818,示,1 ,9 ,,,,08097,113,1 
0819,祇,1 ,2 ,,,,08107,113,1 
0820-0821,神,1 ,54 ,,,,08124,113,2 
0822,福,1 ,6 ,,,,08148,113,1 
0823,禮,1 ,14 ,,,,08165,113,1 
0824-0825,種,1 ,71 ,,,,08244,115,2 
0826,稱,1 ,7 ,,,,08248,115,1 
0827,稼,1 ,2 ,,,,08257,115,1 
0828,穀,1 ,2 ,,,,08261,115,1 
0829,空,1 ,17 ,,,,08296,116,1 
0830,窮,1 ,4 ,,,,08329,116,1 
0831,竊,1 ,2 ,,,,08353,116,1 
0832,並,1 ,2 ,,,,00037,117,1 
0833,立,1 ,5 ,,,,08354,117,1 
0834,童,1 ,25 ,,,,08371,117,1 
0835,竭,1 ,2 ,,,,08375,117,1 
0836,端,1 ,9 ,,,,08376,117,1 
0837,第,1 ,18 ,,,,08412,118,1 
0838,等,1 ,39 ,,,,08426,118,1 
0839,筋,1 ,2 ,,,,08428,118,1 
0840,答,1 ,3 ,,,,08437,118,1 
0841,精,1 ,8 ,,,,08685,119,1 
0842,終,1 ,2 ,,,,08795,120,1 
0843,結,1 ,2 ,,,,08807,120,1 
0844,絡,1 ,4 ,,,,08817,120,1 
0845,給,1 ,3 ,,,,08822,120,1 
0846,經,1 ,4 ,,,,08856,120,1 
0847,網,1 ,7 ,,,,08885,120,1 
0848,緊,1 ,5 ,,,,08906,120,1 
0849,縁,1 ,5 ,,,,08924,120,1 
0850,縛,1 ,2 ,,,,08963,120,1 
0851,09011,1 ,3 ,,,,09011,120,1 
0852,繞,1 ,14 ,,,,09020,120,1 
0853,繋,1 ,2 ,,,,09030,120,1 
0854,纏,1 ,2 ,,,,09064,120,1 
0855,纓,1 ,4 ,,,,09072,120,1 
0856,罪,1 ,17 ,,,,09125,122,1 
0857,置,1 ,4 ,,,,09128,122,1 
0858,羅,1 ,48 ,,,,09144,122,1 
0859,美,1 ,2 ,,,,09155,123,1 
0860,義,1 ,7 ,,,,09177,123,1 
0861,羸,1 ,3 ,,,,09192,123,1 
0862,習,1 ,4 ,,,,09214,124,1 
0863,翳,1 ,2 ,,,,09238,124,1 
0864,老,1 ,3 ,,,,09250,125,1 
0865-0866,者,1 ,68 ,,,,09255,125,2 
0867,而,1 ,50 ,,,,09264,126,1 
0868,耨,1 ,10 ,,,,09286,127,1 
0869,耳,1 ,3 ,,,,09290,128,1 
0870,耶,1 ,17 ,,,,09292,128,1 
0871,聖,1 ,7 ,,,,09308,128,1 
0872,聚,1 ,2 ,,,,09314,128,1 
0873,聞,1 ,13 ,,,,09315,128,1 
0874,聲,1 ,12 ,,,,09328,128,1 
0875,聽,1 ,8 ,,,,09335,128,1 
0876,肉,1 ,3 ,,,,09348,130,1 
0877,肩,1 ,2 ,,,,09370,130,1 
0878,能,1 ,26 ,,,,09429,130,1 
0879,脩,1 ,46 ,,,,09462,130,1 
0880,脱,1 ,26 ,,,,09463,130,1 
0881,膚,1 ,2 ,,,,09539,130,1 
0882,膝,1 ,2 ,,,,09541,130,1 
0883,臣,1 ,8 ,,,,09596,131,1 
0884,自,1 ,28 ,,,,09602,132,1 
0885,至,1 ,11 ,,,,09610,133,1 
0886,臺,1 ,2 ,,,,09617,133,1 
0887,與,1 ,9 ,,,,09629,134,1 
0888,興,1 ,10 ,,,,09630,134,1 
0889,擧,1 ,5 ,,,,09632,134,1 
0890,舌,1 ,4 ,,,,09636,135,1 
0891,船,1 ,3 ,,,,09675,137,1 
0892,色,1 ,8 ,,,,09716,139,1 
0893,花,1 ,30 ,,,,09758,140,1 
0894,苑,1 ,2 ,,,,09772,140,1 
0895,苗,1 ,2 ,,,,09778,140,1 
0896,若,1 ,16 ,,,,09788,140,1 
0897,苦,1 ,21 ,,,,09789,140,1 
0898,荊,1 ,3 ,,,,09844,140,1 
0899,草,1 ,5 ,,,,09846,140,1 
0900,莊,1 ,25 ,,,,09869,140,1 
0901,莖,1 ,2 ,,,,09874,140,1 
0902,莫,1 ,5 ,,,,09886,140,1 
0903-0905,菩,1 ,107 ,,,,09919,140,3 
0906,萬,1 ,18 ,,,,09954,140,1 
0907,落,1 ,2 ,,,,09961,140,1 
0908,葉,1 ,5 ,,,,09966,140,1 
0909,著,1 ,16 ,,,,09972,140,1 
0910,蒙,1 ,2 ,,,,10008,140,1 
0911,蓋,1 ,8 ,,,,10040,140,1 
0912,蓮,1 ,8 ,,,,10050,140,1 
0913,蔽,1 ,3 ,,,,10088,140,1 
0914-0915,薩,1 ,88 ,,,,10163,140,2 
0916,藏,1 ,26 ,,,,10191,140,1 
0917,藐,1 ,10 ,,,,10192,140,1 
0918,藥,1 ,2 ,,,,10204,140,1 
0919,處,1 ,24 ,,,,10270,141,1 
0920,虚,1 ,14 ,,,,10272,141,1 
0921,號,1 ,11 ,,,,10276,141,1 
0922,蜜,1 ,5 ,,,,10414,142,1 
0923,血,1 ,2 ,,,,10605,143,1 
0924,行,1 ,45 ,,,,10614,144,1 
0925,衣,1 ,16 ,,,,10637,145,1 
0926,被,1 ,3 ,,,,10683,145,1 
0927,要,1 ,2 ,,,,10822,146,1 
0928,覆,1 ,11 ,,,,10826,146,1 
0929-0930,見,1 ,59 ,,,,10831,147,2 
0931,親,1 ,22 ,,,,10848,147,1 
0932,覺,1 ,5 ,,,,10856,147,1 
0933,觀,1 ,12 ,,,,10859,147,1 
0934,解,1 ,29 ,,,,10875,148,1 
0935,言,1 ,46 ,,,,10890,149,1 
0936,計,1 ,2 ,,,,10896,149,1 
0937,記,1 ,2 ,,,,10914,149,1 
0938,設,1 ,2 ,,,,10928,149,1 
0939,訶,1 ,2 ,,,,10936,149,1 
0940,詠,1 ,3 ,,,,10969,149,1 
0941,詣,1 ,8 ,,,,10974,149,1 
0942,誑,1 ,2 ,,,,11006,149,1 
0943,誓,1 ,2 ,,,,11008,149,1 
0944,誕,1 ,16 ,,,,11010,149,1 
0945,語,1 ,13 ,,,,11017,149,1 
0946,説,1 ,36 ,,,,11025,149,1 
0947,調,1 ,9 ,,,,11038,149,1 
0948,諂,1 ,3 ,,,,11041,149,1 
0949,請,1 ,2 ,,,,11049,149,1 
0950,論,1 ,3 ,,,,11058,149,1 
0951-0953,諸,1 ,141 ,,,,11085,149,3 
0954,謂,1 ,4 ,,,,11095,149,1 
0955,證,1 ,2 ,,,,11155,149,1 
0956,識,1 ,11 ,,,,11171,149,1 
0957,譬,1 ,6 ,,,,11189,149,1 
0958,議,1 ,2 ,,,,11195,149,1 
0959,護,1 ,15 ,,,,11200,149,1 
0960,讚,1 ,13 ,,,,11229,149,1 
0961,豈,1 ,4 ,,,,11253,151,1 
0962,貌,1 ,4 ,,,,11311,153,1 
0963,財,1 ,21 ,,,,11334,154,1 
0964,貧,1 ,6 ,,,,11338,154,1 
0965,貪,1 ,9 ,,,,11342,154,1 
0966,資,1 ,4 ,,,,11373,154,1 
0967,賢,1 ,3 ,,,,11397,154,1 
0968,起,1 ,16 ,,,,11461,156,1 
0969,趣,1 ,10 ,,,,11485,156,1 
0970,足,1 ,20 ,,,,11495,157,1 
0971,路,1 ,3 ,,,,11548,157,1 
0972,踊,1 ,3 ,,,,11565,157,1 
0973,身,1 ,41 ,,,,11715,158,1 
0974,躬,1 ,2 ,,,,11716,158,1 
0975,軟,1 ,2 ,,,,11763,159,1 
0976,輪,1 ,16 ,,,,11827,159,1 
0977,轉,1 ,6 ,,,,11856,159,1 
0978,辭,1 ,4 ,,,,11914,160,1 
0979,辯,1 ,2 ,,,,11916,160,1 
0980,辱,1 ,2 ,,,,11918,161,1 
0981,近,1 ,22 ,,,,11948,162,1 
0982,迦,1 ,7 ,,,,11960,162,1 
0983,迫,1 ,3 ,,,,11965,162,1 
0984,迷,1 ,2 ,,,,11974,162,1 
0985,退,1 ,8 ,,,,11982,162,1 
0986,通,1 ,7 ,,,,12000,162,1 
0987,速,1 ,2 ,,,,12003,162,1 
0988,進,1 ,9 ,,,,12022,162,1 
0989,逸,1 ,2 ,,,,12027,162,1 
0990,逼,1 ,6 ,,,,12030,162,1 
0991,遇,1 ,2 ,,,,12040,162,1 
0992,遊,1 ,5 ,,,,12042,162,1 
0993,過,1 ,10 ,,,,12046,162,1 
0994,道,1 ,28 ,,,,12051,162,1 
0995,達,1 ,5 ,,,,12052,162,1 
0996,違,1 ,2 ,,,,12054,162,1 
0997,遙,1 ,2 ,,,,12062,162,1 
0998,遠,1 ,4 ,,,,12070,162,1 
0999,遭,1 ,2 ,,,,12082,162,1 
1000,遮,1 ,9 ,,,,12083,162,1 
1001,還,1 ,2 ,,,,12108,162,1 
1002,邊,1 ,5 ,,,,12115,162,1 
1003,邑,1 ,6 ,,,,12123,163,1 
1004,那,1 ,21 ,,,,12134,163,1 
1005,邪,1 ,6 ,,,,12139,163,1 
1006,都,1 ,6 ,,,,12188,163,1 
1007,鄙,1 ,2 ,,,,12212,163,1 
1008,采,1 ,3 ,,,,12367,165,1 
1009,釋,1 ,4 ,,,,12371,165,1 
1010,重,1 ,7 ,,,,12373,166,1 
1011,野,1 ,3 ,,,,12374,166,1 
1012,量,1 ,26 ,,,,12376,166,1 
1013,金,1 ,15 ,,,,12380,167,1 
1014,銀,1 ,2 ,,,,12451,167,1 
1015,鎖,1 ,2 ,,,,12573,167,1 
1016,長,1 ,14 ,,,,12698,168,1 
1017,門,1 ,23 ,,,,12709,169,1 
1018,閉,1 ,2 ,,,,12714,169,1 
1019,開,1 ,9 ,,,,12716,169,1 
1020,間,1 ,4 ,,,,12724,169,1 
1021,閣,1 ,3 ,,,,12739,169,1 
1022,閻,1 ,16 ,,,,12757,169,1 
1023,闇,1 ,3 ,,,,12768,169,1 
1024,闥,1 ,6 ,,,,12800,169,1 
1025,阜,1 ,2 ,,,,12802,170,1 
1026,阿,1 ,19 ,,,,12830,170,1 
1027,陀,1 ,4 ,,,,12831,170,1 
1028,陋,1 ,2 ,,,,12836,170,1 
1029,降,1 ,5 ,,,,12838,170,1 
1030,除,1 ,8 ,,,,12855,170,1 
1031,際,1 ,3 ,,,,12913,170,1 
1032,障,1 ,4 ,,,,12914,170,1 
1033,隨,1 ,12 ,,,,12927,170,1 
1034,隱,1 ,3 ,,,,12935,170,1 
1035,集,1 ,6 ,,,,12963,172,1 
1036,雖,1 ,3 ,,,,12991,172,1 
1037,雜,1 ,4 ,,,,12997,172,1 
1038,離,1 ,16 ,,,,13001,172,1 
1039,難,1 ,13 ,,,,13002,172,1 
1040,雨,1 ,7 ,,,,13012,173,1 
1041,雲,1 ,10 ,,,,13020,173,1 
1042,雷,1 ,2 ,,,,13023,173,1 
1043,靜,1 ,4 ,,,,13103,174,1 
1044,非,1 ,10 ,,,,13104,175,1 
1045,靡,1 ,6 ,,,,13107,175,1 
1046,面,1 ,4 ,,,,13108,176,1 
1047,音,1 ,28 ,,,,13281,180,1 
1048,頂,1 ,16 ,,,,13296,181,1 
1049,順,1 ,6 ,,,,13302,181,1 
1050,須,1 ,6 ,,,,13304,181,1 
1051,頌,1 ,6 ,,,,13307,181,1 
1052,頭,1 ,4 ,,,,13346,181,1 
1053,願,1 ,34 ,,,,13391,181,1 
1054,類,1 ,7 ,,,,13398,181,1 
1055,顧,1 ,2 ,,,,13409,181,1 
1056,顯,1 ,4 ,,,,13416,181,1 
1057,風,1 ,2 ,,,,13423,182,1 
1058,飲,1 ,5 ,,,,,184,1 
1059,食,1 ,3 ,,,,13503,184,1 
1060,飢,1 ,3 ,,,,13508,184,1 
1061,飾,1 ,2 ,,,,13542,184,1 
1062,養,1 ,33 ,,,,13551,184,1 
1063,餓,1 ,2 ,,,,13559,184,1 
1064,香,1 ,22 ,,,,13667,186,1 
1065,馳,1 ,2 ,,,,13688,187,1 
1066,驕,1 ,3 ,,,,13845,187,1 
1067,骨,1 ,3 ,,,,13873,188,1 
1068,體,1 ,4 ,,,,13934,188,1 
1069,高,1 ,4 ,,,,13940,189,1 
1070,髮,1 ,3 ,,,,13959,190,1 
1071,鬘,1 ,3 ,,,,13999,190,1 
1072,鬚,1 ,2 ,,,,14002,190,1 
1073,鬼,1 ,2 ,,,,14061,194,1 
1074,鼻,1 ,2 ,,,,14809,209,1 
1075,齒,1 ,2 ,,,,14833,211,1 
1076,龍,1 ,5 ,,,,14876,212,1 
